,data
0,0.01448202133178711
1,0.002599954605102539
2,0.0018379688262939453
3,0.006284952163696289
4,0.0024847984313964844
5,0.0028018951416015625
6,0.0027320384979248047
7,0.002351999282836914
8,0.0018038749694824219
9,0.0052950382232666016
10,0.0025670528411865234
11,0.004708051681518555
12,0.0032958984375
13,0.005872964859008789
14,0.0019028186798095703
15,0.0018608570098876953
16,0.005125999450683594
17,0.0019078254699707031
18,0.0016031265258789062
19,0.005453824996948242
20,0.0018041133880615234
21,0.001667022705078125
22,0.00180816650390625
23,0.0013089179992675781
24,0.0012040138244628906
25,0.003954172134399414
26,0.00251007080078125
27,0.0050029754638671875
28,0.0019299983978271484
29,0.005171060562133789
30,0.0020780563354492188
31,0.0020599365234375
32,0.0018880367279052734
33,0.0013079643249511719
34,0.005543947219848633
35,0.0025420188903808594
36,0.005033969879150391
37,0.0016541481018066406
38,0.0015339851379394531
39,0.004106998443603516
40,0.0017008781433105469
41,0.0015840530395507812
42,0.005843162536621094
43,0.002568960189819336
44,0.001439809799194336
45,0.00421905517578125
46,0.0019450187683105469
47,0.0016410350799560547
48,0.007025003433227539
49,0.0017931461334228516
50,0.0016438961029052734
51,0.0017330646514892578
52,0.00427699089050293
53,0.0019860267639160156
54,0.004415035247802734
55,0.006398916244506836
56,0.0017042160034179688
57,0.0018188953399658203
58,0.002688884735107422
59,0.007460832595825195
60,0.008630990982055664
61,0.0026009082794189453
62,0.0020151138305664062
63,0.0013608932495117188
64,0.006706953048706055
65,0.0018968582153320312
66,0.002017974853515625
67,0.001798868179321289
68,0.0040700435638427734
69,0.004539012908935547
70,0.0018839836120605469
71,0.004785060882568359
72,0.002813100814819336
73,0.004552125930786133
74,0.002276182174682617
75,0.0017688274383544922
76,0.005398988723754883
77,0.0020999908447265625
78,0.0040400028228759766
79,0.002424955368041992
80,0.004488945007324219
81,0.0014111995697021484
82,0.0042111873626708984
83,0.0025980472564697266
84,0.0018768310546875
85,0.002151012420654297
86,0.005845069885253906
87,0.001577138900756836
88,0.002315044403076172
89,0.0016999244689941406
90,0.0045659542083740234
91,0.0017719268798828125
92,0.002187967300415039
93,0.004793882369995117
94,0.0016858577728271484
95,0.006334066390991211
96,0.0019350051879882812
97,0.0016510486602783203
98,0.005474090576171875
99,0.0021638870239257812
100,0.007316112518310547
101,0.002028942108154297
102,0.0022308826446533203
103,0.0039479732513427734
104,0.00436711311340332
105,0.0016980171203613281
106,0.005436897277832031
107,0.0018460750579833984
108,0.0017490386962890625
109,0.0043489933013916016
110,0.0017850399017333984
111,0.009339094161987305
112,0.0025169849395751953
113,0.0022401809692382812
114,0.0015590190887451172
115,0.00484013557434082
116,0.0017049312591552734
117,0.001435995101928711
118,0.0018339157104492188
119,0.005544900894165039
120,0.0025110244750976562
121,0.004617929458618164
122,0.002070903778076172
123,0.0013990402221679688
124,0.004534006118774414
125,0.0018661022186279297
126,0.005553007125854492
127,0.0016210079193115234
128,0.0016779899597167969
129,0.0016570091247558594
130,0.005182027816772461
131,0.0022280216217041016
132,0.004731893539428711
133,0.0017659664154052734
134,0.004818916320800781
135,0.0014460086822509766
136,0.0017070770263671875
137,0.00574493408203125
138,0.0019910335540771484
139,0.001561880111694336
140,0.0014801025390625
141,0.004530191421508789
142,0.0013070106506347656
143,0.0016491413116455078
144,0.00489497184753418
145,0.002131938934326172
146,0.0016632080078125
147,0.0023708343505859375
148,0.006832122802734375
149,0.0019299983978271484
150,0.0018038749694824219
151,0.0015869140625
152,0.004143953323364258
153,0.0017719268798828125
154,0.0019049644470214844
155,0.0047681331634521484
156,0.0018498897552490234
157,0.0045070648193359375
158,0.0017600059509277344
159,0.005140066146850586
160,0.0021250247955322266
161,0.0019440650939941406
162,0.0018100738525390625
163,0.0013089179992675781
164,0.0052258968353271484
165,0.0019299983978271484
166,0.005156993865966797
167,0.0018589496612548828
168,0.0025680065155029297
169,0.0014998912811279297
170,0.006526947021484375
171,0.0018911361694335938
172,0.0018129348754882812
173,0.004086017608642578
174,0.0014729499816894531
175,0.004264116287231445
176,0.00179290771484375
177,0.001341104507446289
178,0.0019159317016601562
179,0.0070459842681884766
180,0.0019049644470214844
181,0.0020859241485595703
182,0.0016298294067382812
183,0.0012459754943847656
184,0.002705097198486328
185,0.008434057235717773
186,0.00273895263671875
187,0.0019161701202392578
188,0.0014719963073730469
189,0.002140045166015625
190,0.0035839080810546875
191,0.0019099712371826172
192,0.009737014770507812
193,0.0019030570983886719
194,0.001641988754272461
195,0.0017108917236328125
196,0.001934051513671875
197,0.005339860916137695
198,0.006796836853027344
199,0.0015249252319335938
200,0.0018799304962158203
201,0.0016460418701171875
202,0.00914311408996582
203,0.0018870830535888672
204,0.002151966094970703
205,0.001850128173828125
206,0.005905866622924805
207,0.0018079280853271484
208,0.001909017562866211
209,0.0018329620361328125
210,0.004829883575439453
211,0.0018529891967773438
212,0.0023469924926757812
213,0.004884004592895508
214,0.004961967468261719
215,0.0018150806427001953
216,0.0018031597137451172
217,0.0062618255615234375
218,0.0015270709991455078
219,0.002279996871948242
220,0.001968860626220703
221,0.004611015319824219
222,0.0019898414611816406
223,0.0019550323486328125
224,0.001322031021118164
225,0.0012531280517578125
226,0.002668142318725586
227,0.004449129104614258
228,0.0014729499816894531
229,0.005201816558837891
230,0.001979827880859375
231,0.0016410350799560547
232,0.0046541690826416016
233,0.0016088485717773438
234,0.002466917037963867
235,0.0037240982055664062
236,0.0017578601837158203
237,0.0031418800354003906
238,0.0054509639739990234
239,0.00191497802734375
240,0.004925966262817383
241,0.0017390251159667969
242,0.002753019332885742
243,0.004990816116333008
244,0.0019230842590332031
245,0.0050890445709228516
246,0.0018649101257324219
247,0.0074100494384765625
248,0.002147197723388672
249,0.0019788742065429688
250,0.002279043197631836
251,0.004528045654296875
252,0.0019178390502929688
253,0.0018558502197265625
254,0.0018358230590820312
255,0.0021669864654541016
256,0.006845951080322266
257,0.002089977264404297
258,0.0016541481018066406
259,0.0016999244689941406
260,0.005010843276977539
261,0.00189208984375
262,0.002206087112426758
263,0.0048828125
264,0.001725912094116211
265,0.005908012390136719
266,0.0026869773864746094
267,0.001973867416381836
268,0.0025360584259033203
269,0.008327007293701172
270,0.0018138885498046875
271,0.0013298988342285156
272,0.001867055892944336
273,0.011069059371948242
274,0.0021741390228271484
275,0.0019550323486328125
276,0.0021278858184814453
277,0.00391697883605957
278,0.0016641616821289062
279,0.008159160614013672
280,0.0023651123046875
281,0.003173828125
282,0.0019299983978271484
283,0.0045261383056640625
284,0.0017728805541992188
285,0.001992940902709961
286,0.0054340362548828125
287,0.001917123794555664
288,0.004225969314575195
289,0.0013189315795898438
290,0.0050318241119384766
291,0.0018701553344726562
292,0.0047228336334228516
293,0.0018630027770996094
294,0.004332065582275391
295,0.001811981201171875
296,0.005563020706176758
297,0.0025680065155029297
298,0.0052509307861328125
299,0.004909992218017578
300,0.003620147705078125
301,0.005156040191650391
302,0.006671905517578125
303,0.004734992980957031
304,0.0033349990844726562
305,0.0032880306243896484
306,0.004890918731689453
307,0.002830982208251953
308,0.0028841495513916016
309,0.0028960704803466797
310,0.003353118896484375
311,0.003065824508666992
312,0.004278898239135742
313,0.0029900074005126953
314,0.003062009811401367
315,0.0028290748596191406
316,0.002277851104736328
317,0.003432035446166992
318,0.005460023880004883
319,0.0059719085693359375
320,0.0029251575469970703
321,0.0020809173583984375
322,0.0025179386138916016
323,0.004862070083618164
324,0.0024001598358154297
325,0.005406856536865234
326,0.002040863037109375
327,0.005014896392822266
328,0.002335071563720703
329,0.001825094223022461
330,0.007621049880981445
331,0.0023849010467529297
332,0.005690813064575195
333,0.0019040107727050781
334,0.001650094985961914
335,0.0022928714752197266
336,0.0025849342346191406
337,0.0038568973541259766
338,0.0020928382873535156
339,0.006395101547241211
340,0.0025899410247802734
341,0.0018219947814941406
342,0.0020439624786376953
343,0.007455110549926758
344,0.0017728805541992188
345,0.0019338130950927734
346,0.0020270347595214844
347,0.005484104156494141
348,0.001756906509399414
349,0.0017690658569335938
350,0.004169940948486328
351,0.004545927047729492
352,0.0018467903137207031
353,0.0020360946655273438
354,0.004721879959106445
355,0.002051830291748047
356,0.006521940231323242
357,0.0017940998077392578
358,0.0018680095672607422
359,0.0016851425170898438
360,0.0038900375366210938
361,0.0017600059509277344
362,0.0014529228210449219
363,0.0020279884338378906
364,0.0038700103759765625
365,0.0019550323486328125
366,0.004938840866088867
367,0.0018169879913330078
368,0.0015411376953125
369,0.006517887115478516
370,0.0021131038665771484
371,0.006840944290161133
372,0.002154111862182617
373,0.0019240379333496094
374,0.002516031265258789
375,0.006684064865112305
376,0.0015790462493896484
377,0.0016150474548339844
378,0.0019078254699707031
379,0.007002830505371094
380,0.0019221305847167969
381,0.0013880729675292969
382,0.0053179264068603516
383,0.0027840137481689453
384,0.0013270378112792969
385,0.005387067794799805
386,0.0017039775848388672
387,0.0012350082397460938
388,0.006057024002075195
389,0.0016849040985107422
390,0.0016269683837890625
391,0.0016980171203613281
392,0.004909992218017578
393,0.0017998218536376953
394,0.005316972732543945
395,0.0017621517181396484
396,0.0017549991607666016
397,0.0014328956604003906
398,0.004673004150390625
399,0.0017211437225341797
400,0.004163980484008789
401,0.0014009475708007812
402,0.001764059066772461
403,0.004879951477050781
404,0.0019121170043945312
405,0.0023009777069091797
406,0.002228975296020508
407,0.001386880874633789
408,0.0044291019439697266
409,0.0020308494567871094
410,0.009668111801147461
411,0.0023539066314697266
412,0.0017879009246826172
413,0.0017559528350830078
414,0.0039010047912597656
415,0.0028638839721679688
416,0.0014300346374511719
417,0.001993894577026367
418,0.005190849304199219
419,0.002090930938720703
420,0.001425027847290039
421,0.0013282299041748047
422,0.001252889633178711
423,0.006628990173339844
424,0.0018990039825439453
425,0.0020351409912109375
426,0.0015380382537841797
427,0.002131938934326172
428,0.005527973175048828
429,0.00131988525390625
430,0.004826784133911133
431,0.0021429061889648438
432,0.002023935317993164
433,0.005911827087402344
434,0.002213001251220703
435,0.002721071243286133
436,0.0053558349609375
437,0.0020520687103271484
438,0.007679939270019531
439,0.0019481182098388672
440,0.0020799636840820312
441,0.001505136489868164
442,0.004993915557861328
443,0.002276897430419922
444,0.0019130706787109375
445,0.0018520355224609375
446,0.0045108795166015625
447,0.0023620128631591797
448,0.0056459903717041016
449,0.002309083938598633
450,0.0053310394287109375
451,0.0015609264373779297
452,0.001466989517211914
453,0.002068042755126953
454,0.004431009292602539
455,0.0018160343170166016
456,0.004893064498901367
457,0.0018949508666992188
458,0.0017151832580566406
459,0.0021789073944091797
460,0.0022509098052978516
461,0.002257108688354492
462,0.004356861114501953
463,0.004770994186401367
464,0.0017528533935546875
465,0.002537965774536133
466,0.004497051239013672
467,0.0023779869079589844
468,0.004842042922973633
469,0.0016169548034667969
470,0.005475044250488281
471,0.0014870166778564453
472,0.0015881061553955078
473,0.001867055892944336
474,0.004772186279296875
475,0.0021278858184814453
476,0.001990079879760742
477,0.004979848861694336
478,0.002229928970336914
479,0.0027561187744140625
480,0.002346038818359375
481,0.0048770904541015625
482,0.002298116683959961
483,0.005311012268066406
484,0.002012014389038086
485,0.0018079280853271484
486,0.0025930404663085938
487,0.005054950714111328
488,0.002273082733154297
489,0.005097866058349609
490,0.0019860267639160156
491,0.0020618438720703125
492,0.001928091049194336
493,0.0016570091247558594
494,0.0051839351654052734
495,0.0029649734497070312
496,0.004601001739501953
497,0.001756906509399414
498,0.0013668537139892578
499,0.004888057708740234
500,0.0017118453979492188
501,0.0076711177825927734
502,0.0023679733276367188
