,data
0,0.01443791389465332
1,0.002499103546142578
2,0.0053598880767822266
3,0.003972053527832031
4,0.004230022430419922
5,0.0049021244049072266
6,0.005600929260253906
7,0.0035560131072998047
8,0.008028984069824219
9,0.0041370391845703125
10,0.00824284553527832
11,0.004230976104736328
12,0.00257110595703125
13,0.0028100013732910156
14,0.003342151641845703
15,0.004194974899291992
16,0.005589008331298828
17,0.0026509761810302734
18,0.003407001495361328
19,0.003537893295288086
20,0.0032930374145507812
21,0.002538919448852539
22,0.0026900768280029297
23,0.006819009780883789
24,0.0032961368560791016
25,0.0023298263549804688
26,0.0033991336822509766
27,0.0027000904083251953
28,0.002354860305786133
29,0.002209901809692383
30,0.007060050964355469
31,0.0032320022583007812
32,0.004103899002075195
33,0.0023910999298095703
34,0.0035839080810546875
35,0.003025054931640625
36,0.0034940242767333984
37,0.003615140914916992
38,0.0022001266479492188
39,0.005095005035400391
40,0.0032210350036621094
41,0.005722999572753906
42,0.003135204315185547
43,0.003175020217895508
44,0.0037908554077148438
45,0.006597995758056641
46,0.0031440258026123047
47,0.0026760101318359375
48,0.003264904022216797
49,0.002562999725341797
50,0.0030181407928466797
51,0.002128124237060547
52,0.001972198486328125
53,0.0035200119018554688
54,0.0024919509887695312
55,0.004310131072998047
56,0.0022950172424316406
57,0.003183126449584961
58,0.0033011436462402344
59,0.003065824508666992
60,0.0033202171325683594
61,0.003068208694458008
62,0.00452113151550293
63,0.0028760433197021484
64,0.003013134002685547
65,0.0022058486938476562
66,0.0035278797149658203
67,0.00327301025390625
68,0.0043599605560302734
69,0.003113985061645508
70,0.0029129981994628906
71,0.004244089126586914
72,0.004100799560546875
73,0.0036711692810058594
74,0.0040209293365478516
75,0.002869129180908203
76,0.002251863479614258
77,0.006387948989868164
78,0.0027701854705810547
79,0.0031588077545166016
80,0.0037641525268554688
81,0.004222869873046875
82,0.004413127899169922
83,0.0035440921783447266
84,0.003776073455810547
85,0.0029439926147460938
86,0.002145051956176758
87,0.0036749839782714844
88,0.00699615478515625
89,0.003075122833251953
90,0.0027229785919189453
91,0.0031349658966064453
92,0.0028808116912841797
93,0.003392934799194336
94,0.00504302978515625
95,0.003946065902709961
96,0.0021660327911376953
97,0.0031969547271728516
98,0.002496957778930664
99,0.0060329437255859375
100,0.0029878616333007812
101,0.003306150436401367
102,0.0032699108123779297
103,0.0035860538482666016
104,0.0038940906524658203
105,0.0037119388580322266
106,0.0058269500732421875
107,0.0020771026611328125
108,0.0052890777587890625
109,0.003796815872192383
110,0.0029439926147460938
111,0.006299018859863281
112,0.0048370361328125
113,0.0025339126586914062
114,0.003840923309326172
115,0.004116058349609375
116,0.0022110939025878906
117,0.0035920143127441406
118,0.003823995590209961
119,0.0033690929412841797
120,0.0024449825286865234
121,0.00610804557800293
122,0.0026268959045410156
123,0.002969980239868164
124,0.007180929183959961
125,0.0040209293365478516
126,0.007442951202392578
127,0.003042936325073242
128,0.002765178680419922
129,0.0036551952362060547
130,0.0044209957122802734
131,0.0066759586334228516
132,0.003674030303955078
133,0.00315093994140625
134,0.002792835235595703
135,0.005852937698364258
136,0.0033440589904785156
137,0.003556966781616211
138,0.003023862838745117
139,0.0025680065155029297
140,0.0037682056427001953
141,0.002246856689453125
142,0.0031638145446777344
143,0.008300065994262695
144,0.0035948753356933594
145,0.007795095443725586
146,0.00415802001953125
147,0.003275156021118164
148,0.0027060508728027344
149,0.00482487678527832
150,0.004230976104736328
151,0.004335880279541016
152,0.0038459300994873047
153,0.0023910999298095703
154,0.0021109580993652344
155,0.0028901100158691406
156,0.0025348663330078125
157,0.0076351165771484375
158,0.0028870105743408203
159,0.0032339096069335938
160,0.00513005256652832
161,0.0032110214233398438
162,0.003802061080932617
163,0.002850055694580078
164,0.003453969955444336
165,0.0026280879974365234
166,0.0033130645751953125
167,0.0023348331451416016
168,0.0026731491088867188
169,0.003990888595581055
170,0.003039121627807617
171,0.0025091171264648438
172,0.005122184753417969
173,0.003793954849243164
174,0.002518177032470703
175,0.0036439895629882812
176,0.003751993179321289
177,0.004631996154785156
178,0.00835108757019043
179,0.010721921920776367
180,0.0031280517578125
181,0.003064870834350586
182,0.0033440589904785156
183,0.0033729076385498047
184,0.0027170181274414062
185,0.003345966339111328
186,0.0032930374145507812
187,0.0023369789123535156
188,0.0032777786254882812
189,0.0061609745025634766
190,0.0034279823303222656
191,0.0058820247650146484
192,0.0042629241943359375
193,0.0026941299438476562
194,0.0051190853118896484
195,0.0036139488220214844
196,0.0025339126586914062
197,0.0033380985260009766
198,0.0025479793548583984
199,0.004324913024902344
200,0.004239797592163086
201,0.0031960010528564453
202,0.003699064254760742
203,0.0033478736877441406
204,0.0023949146270751953
205,0.0034759044647216797
206,0.00704503059387207
207,0.0031800270080566406
208,0.0029540061950683594
209,0.0039010047912597656
210,0.0027570724487304688
211,0.0031359195709228516
212,0.004943132400512695
213,0.003927946090698242
214,0.007397174835205078
215,0.0043048858642578125
216,0.005674123764038086
217,0.006492137908935547
218,0.0027260780334472656
219,0.006448984146118164
220,0.0034928321838378906
221,0.0029480457305908203
222,0.0031299591064453125
223,0.002538919448852539
224,0.0037260055541992188
225,0.002440929412841797
226,0.003262042999267578
227,0.0029251575469970703
228,0.00413203239440918
229,0.0020699501037597656
230,0.006842136383056641
231,0.003161907196044922
232,0.003280162811279297
233,0.004930019378662109
234,0.003782987594604492
235,0.005563974380493164
236,0.003126859664916992
237,0.003415822982788086
238,0.004324197769165039
239,0.0032529830932617188
240,0.0027899742126464844
241,0.0052759647369384766
242,0.007821083068847656
243,0.002830982208251953
244,0.002109050750732422
245,0.004431009292602539
246,0.00244903564453125
247,0.0021448135375976562
248,0.003648996353149414
249,0.007360935211181641
250,0.002747058868408203
251,0.004440784454345703
252,0.0032548904418945312
253,0.0028319358825683594
254,0.002557992935180664
255,0.0034961700439453125
256,0.0020151138305664062
257,0.002705097198486328
258,0.002599954605102539
259,0.003887176513671875
260,0.0044629573822021484
261,0.0028951168060302734
262,0.003838062286376953
263,0.002279996871948242
264,0.005003929138183594
265,0.004014015197753906
266,0.0025899410247802734
267,0.003459930419921875
268,0.0021278858184814453
269,0.0031638145446777344
270,0.0037169456481933594
271,0.0028829574584960938
272,0.002599000930786133
273,0.0037841796875
274,0.003329038619995117
275,0.003796815872192383
276,0.0030050277709960938
277,0.0021021366119384766
278,0.0027129650115966797
279,0.0027701854705810547
280,0.002989053726196289
281,0.0024788379669189453
