,data
0,0.0012869834899902344
1,0.00121307373046875
2,0.0010199546813964844
3,0.0008990764617919922
4,0.0010390281677246094
5,0.0009739398956298828
6,0.000926971435546875
7,0.0007979869842529297
8,0.0008568763732910156
9,0.0009310245513916016
10,0.0008108615875244141
11,0.0008699893951416016
12,0.0010581016540527344
13,0.0008318424224853516
14,0.0008490085601806641
15,0.0007650852203369141
16,0.0008509159088134766
17,0.0009398460388183594
18,0.0009839534759521484
19,0.0008380413055419922
20,0.0012450218200683594
21,0.001058816909790039
22,0.0008680820465087891
23,0.0007979869842529297
24,0.000949859619140625
25,0.0008828639984130859
26,0.001024007797241211
27,0.0008268356323242188
28,0.0007550716400146484
29,0.0007569789886474609
30,0.0008561611175537109
31,0.0009808540344238281
32,0.0008831024169921875
33,0.0009708404541015625
34,0.0011551380157470703
35,0.0009381771087646484
36,0.0011048316955566406
37,0.0011479854583740234
38,0.00109100341796875
39,0.0010590553283691406
40,0.0009801387786865234
41,0.0009348392486572266
42,0.0010118484497070312
43,0.0009729862213134766
44,0.0009238719940185547
45,0.0010099411010742188
46,0.0008130073547363281
47,0.0007550716400146484
48,0.0007338523864746094
49,0.0009088516235351562
50,0.0011410713195800781
51,0.0011241436004638672
52,0.0009510517120361328
53,0.001940011978149414
54,0.001989126205444336
55,0.0010929107666015625
56,0.0009829998016357422
57,0.0010488033294677734
58,0.0009021759033203125
59,0.0008549690246582031
60,0.0008559226989746094
61,0.0010650157928466797
62,0.0009610652923583984
63,0.001683950424194336
64,0.0012660026550292969
65,0.0010609626770019531
66,0.0008599758148193359
67,0.0008931159973144531
68,0.0008780956268310547
69,0.0009260177612304688
70,0.0008339881896972656
71,0.0009398460388183594
72,0.0009770393371582031
73,0.0011188983917236328
74,0.0008728504180908203
75,0.0008118152618408203
76,0.0010669231414794922
77,0.0010139942169189453
78,0.0011050701141357422
79,0.001493215560913086
80,0.0010800361633300781
81,0.0011358261108398438
82,0.0010781288146972656
83,0.0008101463317871094
84,0.0009300708770751953
85,0.0008819103240966797
86,0.0009250640869140625
87,0.0007579326629638672
88,0.0008211135864257812
89,0.3014039993286133
90,0.0008909702301025391
91,0.0013451576232910156
92,0.0008161067962646484
93,0.0008318424224853516
94,0.0009090900421142578
95,0.000993967056274414
96,0.0011987686157226562
97,0.0009570121765136719
98,0.0013461112976074219
99,0.0010371208190917969
100,0.001110076904296875
101,0.0008590221405029297
102,0.0008001327514648438
103,0.0008640289306640625
104,0.000885009765625
105,0.0007948875427246094
106,0.0009450912475585938
107,0.0007700920104980469
108,0.0007829666137695312
109,0.0007741451263427734
110,0.001934051513671875
111,0.0009517669677734375
112,0.0007610321044921875
113,0.0008099079132080078
114,0.0009930133819580078
115,0.0007989406585693359
116,0.0009019374847412109
117,0.0009479522705078125
118,0.0008459091186523438
119,0.0009210109710693359
120,0.0008411407470703125
121,0.0008959770202636719
122,0.000904083251953125
123,0.0012288093566894531
124,0.001344919204711914
125,0.0009360313415527344
126,0.0010180473327636719
127,0.0017120838165283203
128,0.0009980201721191406
129,0.0009238719940185547
130,0.0008180141448974609
131,0.0009920597076416016
132,0.0008749961853027344
133,0.0008502006530761719
134,0.0009629726409912109
135,0.0008211135864257812
136,0.0010259151458740234
137,0.0008101463317871094
138,0.0008149147033691406
139,0.0009250640869140625
140,0.0008192062377929688
141,0.0008900165557861328
142,0.0009348392486572266
143,0.0010349750518798828
144,0.0010311603546142578
145,0.0008161067962646484
146,0.0009238719940185547
147,0.0008940696716308594
148,0.0009069442749023438
149,0.0008831024169921875
150,0.0008428096771240234
151,0.0008900165557861328
152,0.0008249282836914062
153,0.0008268356323242188
154,0.0009310245513916016
155,0.0008890628814697266
156,0.0009360313415527344
157,0.000804901123046875
158,0.0008511543273925781
159,0.000843048095703125
160,0.0009160041809082031
161,0.000982046127319336
162,0.0011780261993408203
163,0.0009989738464355469
164,0.0007669925689697266
165,0.0008440017700195312
166,0.0007710456848144531
167,0.0008220672607421875
168,0.0008809566497802734
169,0.0007970333099365234
170,0.0010178089141845703
171,0.0008797645568847656
172,0.0009648799896240234
173,0.0008578300476074219
174,0.0010669231414794922
175,0.0014460086822509766
176,0.0016999244689941406
177,0.0019540786743164062
178,0.0020210742950439453
179,0.0017189979553222656
180,0.0014569759368896484
181,0.0013890266418457031
182,0.0013899803161621094
183,0.001177072525024414
184,0.001199960708618164
185,0.001249074935913086
186,0.0013580322265625
187,0.001116037368774414
188,0.0011949539184570312
189,0.0012519359588623047
190,0.0013461112976074219
191,0.001299142837524414
192,0.0014371871948242188
193,0.001291036605834961
194,0.0010919570922851562
195,0.0010650157928466797
196,0.001024007797241211
197,0.0009298324584960938
198,0.0011861324310302734
199,0.0018148422241210938
200,0.0019631385803222656
201,0.0015339851379394531
202,0.0012359619140625
203,0.0010077953338623047
204,0.0008649826049804688
205,0.00096893310546875
206,0.0008919239044189453
207,0.0010840892791748047
208,0.0009000301361083984
209,0.0010371208190917969
210,0.0011301040649414062
211,0.0013649463653564453
212,0.0021800994873046875
213,0.0009608268737792969
214,0.0009229183197021484
215,0.0008928775787353516
216,0.0010409355163574219
217,0.0008499622344970703
218,0.000965118408203125
219,0.0009090900421142578
220,0.0008709430694580078
221,0.0008780956268310547
222,0.0009999275207519531
223,0.0009341239929199219
224,0.0010280609130859375
225,0.0015010833740234375
226,0.0015859603881835938
227,0.0015079975128173828
228,0.0012831687927246094
229,0.0009520053863525391
230,0.0008959770202636719
231,0.0008709430694580078
232,0.0009250640869140625
233,0.000782012939453125
234,0.0008800029754638672
235,0.0009660720825195312
236,0.0009350776672363281
237,0.0009100437164306641
238,0.0008771419525146484
239,0.0008769035339355469
240,0.0008111000061035156
241,0.0009508132934570312
242,0.0008471012115478516
243,0.000993967056274414
244,0.0010788440704345703
245,0.0008680820465087891
246,0.0008969306945800781
247,0.0008599758148193359
248,0.0010411739349365234
249,0.0008590221405029297
250,0.0009059906005859375
251,0.0007681846618652344
252,0.0007829666137695312
253,0.0009009838104248047
254,0.001135110855102539
255,0.0015079975128173828
256,0.0011529922485351562
257,0.0011379718780517578
258,0.0017859935760498047
259,0.0009801387786865234
260,0.0011348724365234375
261,0.0008151531219482422
262,0.0009739398956298828
263,0.0008170604705810547
264,0.0009639263153076172
265,0.0009510517120361328
266,0.0008060932159423828
267,0.0008909702301025391
268,0.0009219646453857422
269,0.001013040542602539
270,0.0008440017700195312
271,0.0008189678192138672
272,0.0010678768157958984
273,0.0008890628814697266
274,0.0008361339569091797
275,0.0008940696716308594
276,0.0009419918060302734
277,0.0009810924530029297
278,0.0008141994476318359
279,0.0008819103240966797
280,0.0009851455688476562
281,0.0008180141448974609
282,0.0009028911590576172
283,0.0007979869842529297
284,0.0008349418640136719
285,0.0007879734039306641
286,0.0009889602661132812
287,0.0010581016540527344
288,0.0009818077087402344
289,0.0009419918060302734
290,0.0008349418640136719
291,0.0008950233459472656
292,0.0008919239044189453
293,0.0011119842529296875
294,0.0008549690246582031
295,0.0010950565338134766
296,0.0008721351623535156
297,0.0009179115295410156
298,0.0008869171142578125
299,0.0009350776672363281
300,0.0008728504180908203
301,0.0008268356323242188
302,0.0007669925689697266
303,0.0010440349578857422
304,0.0008640289306640625
305,0.0008590221405029297
306,0.0012669563293457031
307,0.001180887222290039
308,0.0010879039764404297
309,0.0009009838104248047
310,0.0008909702301025391
311,0.000865936279296875
312,0.0009140968322753906
313,0.0009341239929199219
314,0.0009238719940185547
315,0.0007669925689697266
316,0.0007951259613037109
317,0.0008919239044189453
318,0.000843048095703125
319,0.0008039474487304688
320,0.000865936279296875
321,0.000946044921875
322,0.0009360313415527344
323,0.0009288787841796875
324,0.0008709430694580078
325,0.0009438991546630859
326,0.0010030269622802734
327,0.0009069442749023438
328,0.0008461475372314453
329,0.0008029937744140625
330,0.0008900165557861328
331,0.0010988712310791016
332,0.0009369850158691406
333,0.0008990764617919922
334,0.00086212158203125
335,0.0010421276092529297
336,0.0009582042694091797
337,0.0007960796356201172
338,0.0008101463317871094
339,0.0009138584136962891
340,0.0010139942169189453
341,0.0012290477752685547
342,0.0011129379272460938
343,0.0010371208190917969
344,0.0009238719940185547
345,0.000823974609375
346,0.001194000244140625
