,data
0,0.0007340908050537109
1,0.0003540515899658203
2,0.0003139972686767578
3,0.0002810955047607422
4,0.00026679039001464844
5,0.0002551078796386719
6,0.0003230571746826172
7,0.0011131763458251953
8,0.00031685829162597656
9,0.00029015541076660156
10,0.00034499168395996094
11,0.00032210350036621094
12,0.00038695335388183594
13,0.00032401084899902344
14,0.00029587745666503906
15,0.0003821849822998047
16,0.0003249645233154297
17,0.0002770423889160156
18,0.0002961158752441406
19,0.0003440380096435547
20,0.000270843505859375
21,0.00028204917907714844
22,0.0002810955047607422
23,0.00028586387634277344
24,0.0002770423889160156
25,0.0003719329833984375
26,0.0002849102020263672
27,0.00031304359436035156
28,0.0003058910369873047
29,0.00029015541076660156
30,0.00028586387634277344
31,0.00030303001403808594
32,0.00032711029052734375
33,0.0002808570861816406
34,0.0002808570861816406
35,0.0002799034118652344
36,0.00029397010803222656
37,0.0002701282501220703
38,0.0015859603881835938
39,0.0006890296936035156
40,0.0008759498596191406
41,0.0006499290466308594
42,0.0005309581756591797
43,0.0006470680236816406
44,0.0004329681396484375
45,0.0003731250762939453
46,0.0004050731658935547
47,0.00040411949157714844
48,0.0003650188446044922
49,0.00032806396484375
50,0.000308990478515625
51,0.00030803680419921875
52,0.0003070831298828125
53,0.0005249977111816406
54,0.00037407875061035156
55,0.0003790855407714844
56,0.00034499168395996094
57,0.00031304359436035156
58,0.00030684471130371094
59,0.0004000663757324219
60,0.0002980232238769531
61,0.0003139972686767578
62,0.0002868175506591797
63,0.0002930164337158203
64,0.00033211708068847656
65,0.0003819465637207031
66,0.0005171298980712891
67,0.00030517578125
68,0.0005769729614257812
69,0.00032806396484375
70,0.0002970695495605469
71,0.0002989768981933594
72,0.00031304359436035156
73,0.0003020763397216797
74,0.0003020763397216797
75,0.00034117698669433594
76,0.0003979206085205078
77,0.0003719329833984375
78,0.00047588348388671875
79,0.00032591819763183594
80,0.0003540515899658203
81,0.0003769397735595703
82,0.00032901763916015625
83,0.00034499168395996094
84,0.00041484832763671875
85,0.0003750324249267578
86,0.0003428459167480469
87,0.0005950927734375
88,0.0004239082336425781
89,0.0007009506225585938
90,0.0004630088806152344
91,0.0003859996795654297
92,0.0005409717559814453
93,0.00042510032653808594
94,0.0005640983581542969
95,0.0007171630859375
96,0.000946044921875
97,0.0006470680236816406
98,0.0003819465637207031
99,0.00038695335388183594
100,0.000431060791015625
101,0.00038313865661621094
102,0.0003809928894042969
103,0.0010709762573242188
104,0.0009000301361083984
105,0.0005300045013427734
106,0.0010409355163574219
107,0.0006690025329589844
108,0.0005431175231933594
109,0.0005328655242919922
110,0.0006768703460693359
111,0.0005590915679931641
112,0.0004260540008544922
113,0.00047516822814941406
114,0.000270843505859375
115,0.00028395652770996094
116,0.0002701282501220703
117,0.0003139972686767578
118,0.0002720355987548828
119,0.00027108192443847656
120,0.0002739429473876953
121,0.0002651214599609375
122,0.0002951622009277344
123,0.00037384033203125
124,0.00028705596923828125
125,0.00029087066650390625
126,0.00033593177795410156
127,0.0002849102020263672
