,data
0,0.005763053894042969
1,0.0009579658508300781
2,0.0008080005645751953
3,0.0008289813995361328
4,0.0008158683776855469
5,0.0008270740509033203
6,0.001352071762084961
7,0.0009491443634033203
8,0.0008900165557861328
9,0.0010020732879638672
10,0.001007080078125
11,0.001653909683227539
12,0.0012891292572021484
13,0.0012369155883789062
14,0.0011157989501953125
15,0.001194000244140625
16,0.001065969467163086
17,0.0009479522705078125
18,0.0007441043853759766
19,0.0008051395416259766
20,0.0007109642028808594
21,0.0006990432739257812
22,0.00067901611328125
23,0.001032114028930664
24,0.0013339519500732422
25,0.0011010169982910156
26,0.0010030269622802734
27,0.0012259483337402344
28,0.0023920536041259766
29,0.00138092041015625
30,0.0015130043029785156
31,0.0009357929229736328
32,0.0008020401000976562
33,0.0008881092071533203
34,0.0008990764617919922
35,0.00090789794921875
36,0.0008420944213867188
37,0.0007600784301757812
38,0.0008151531219482422
39,0.0010750293731689453
40,0.0008909702301025391
41,0.0007970333099365234
42,0.0007920265197753906
43,0.0008969306945800781
44,0.0009200572967529297
45,0.0008990764617919922
46,0.0007879734039306641
47,0.0008180141448974609
48,0.0007708072662353516
49,0.0009150505065917969
50,0.0008280277252197266
51,0.0007650852203369141
52,0.0007829666137695312
53,0.000782012939453125
54,0.0008420944213867188
55,0.000985860824584961
56,0.0009531974792480469
57,0.0008649826049804688
58,0.0007839202880859375
59,0.0008790493011474609
60,0.0008380413055419922
61,0.0008530616760253906
62,0.0010099411010742188
63,0.0009529590606689453
64,0.0013761520385742188
65,0.0009279251098632812
66,0.0007719993591308594
67,0.0007359981536865234
68,0.0008380413055419922
69,0.0008139610290527344
70,0.0007650852203369141
71,0.0014688968658447266
72,0.0014870166778564453
73,0.0009601116180419922
74,0.0008509159088134766
75,0.0008099079132080078
76,0.0007939338684082031
77,0.0009379386901855469
78,0.0007991790771484375
79,0.0008139610290527344
80,0.0007898807525634766
81,0.0007560253143310547
82,0.001127004623413086
83,0.0008928775787353516
84,0.002070903778076172
85,0.0009829998016357422
86,0.000865936279296875
87,0.0008440017700195312
88,0.0008671283721923828
89,0.00080108642578125
90,0.0008339881896972656
91,0.0008268356323242188
92,0.0008330345153808594
93,0.0007898807525634766
94,0.0007898807525634766
95,0.0008580684661865234
96,0.0009560585021972656
97,0.001074075698852539
98,0.0008020401000976562
99,0.0008218288421630859
100,0.0008349418640136719
101,0.0008230209350585938
102,0.001230001449584961
103,0.001898050308227539
104,0.0017180442810058594
105,0.0018241405487060547
106,0.0012650489807128906
107,0.000926971435546875
108,0.0008299350738525391
109,0.0007789134979248047
110,0.0009670257568359375
111,0.0007910728454589844
112,0.0007429122924804688
113,0.0007390975952148438
114,0.0011529922485351562
115,0.0008289813995361328
116,0.0007789134979248047
117,0.0008800029754638672
118,0.0007688999176025391
119,0.0007681846618652344
120,0.0016469955444335938
121,0.001107931137084961
122,0.000988006591796875
123,0.0009949207305908203
124,0.0009129047393798828
125,0.0008790493011474609
126,0.0008249282836914062
127,0.0008780956268310547
128,0.0008640289306640625
129,0.0008509159088134766
130,0.0008370876312255859
131,0.0008339881896972656
132,0.0009949207305908203
133,0.0008189678192138672
134,0.000843048095703125
135,0.0012209415435791016
136,0.0010690689086914062
137,0.001611948013305664
138,0.0012080669403076172
139,0.001004934310913086
140,0.0009679794311523438
141,0.0008609294891357422
142,0.000888824462890625
143,0.0009500980377197266
144,0.0009419918060302734
145,0.0009160041809082031
146,0.0008969306945800781
147,0.0008640289306640625
148,0.0008490085601806641
149,0.0008418560028076172
150,0.0007860660552978516
151,0.0008628368377685547
152,0.0009300708770751953
153,0.0008029937744140625
154,0.0010728836059570312
155,0.0009410381317138672
156,0.0010709762573242188
157,0.0008869171142578125
158,0.0008111000061035156
159,0.0007410049438476562
160,0.0007891654968261719
161,0.000720977783203125
162,0.0007259845733642578
163,0.0008418560028076172
164,0.0007710456848144531
165,0.001814126968383789
166,0.0007569789886474609
167,0.0007991790771484375
168,0.0007569789886474609
169,0.0007059574127197266
170,0.0007150173187255859
171,0.0011181831359863281
172,0.001377105712890625
173,0.0009558200836181641
174,0.0008480548858642578
175,0.0008268356323242188
176,0.0008449554443359375
177,0.0010879039764404297
178,0.0008840560913085938
179,0.0008080005645751953
180,0.0008111000061035156
181,0.0013508796691894531
182,0.0009210109710693359
183,0.0008230209350585938
184,0.0008690357208251953
185,0.0008251667022705078
186,0.0008931159973144531
187,0.0008711814880371094
188,0.0009160041809082031
189,0.0009169578552246094
190,0.0009541511535644531
191,0.0008280277252197266
192,0.0008709430694580078
193,0.0007860660552978516
194,0.0009379386901855469
195,0.0009229183197021484
196,0.0008549690246582031
197,0.0008399486541748047
198,0.0008759498596191406
199,0.0009109973907470703
200,0.0008511543273925781
201,0.0008769035339355469
202,0.0008509159088134766
203,0.0008451938629150391
204,0.0009272098541259766
205,0.0010101795196533203
206,0.0009658336639404297
207,0.0009641647338867188
208,0.0009071826934814453
209,0.0012691020965576172
210,0.0009489059448242188
211,0.0007750988006591797
212,0.0007679462432861328
213,0.0007309913635253906
214,0.0008749961853027344
215,0.0008399486541748047
216,0.0007469654083251953
217,0.0007600784301757812
218,0.0010809898376464844
219,0.0008130073547363281
220,0.0008418560028076172
221,0.0007510185241699219
222,0.0007600784301757812
223,0.0007059574127197266
224,0.0010919570922851562
225,0.0014181137084960938
226,0.0009548664093017578
227,0.000982046127319336
228,0.00092315673828125
229,0.0010519027709960938
230,0.0008149147033691406
231,0.0008959770202636719
232,0.0009200572967529297
233,0.0008590221405029297
234,0.0008091926574707031
235,0.0008111000061035156
236,0.0008301734924316406
237,0.0008609294891357422
238,0.0008177757263183594
239,0.00092315673828125
240,0.0007929801940917969
241,0.0008080005645751953
242,0.0008649826049804688
243,0.0008599758148193359
244,0.0008351802825927734
245,0.0007910728454589844
246,0.0008249282836914062
247,0.0012409687042236328
248,0.0011699199676513672
249,0.0011670589447021484
250,0.0012049674987792969
251,0.0018358230590820312
252,0.012655973434448242
253,0.0017850399017333984
254,0.0015900135040283203
255,0.0022439956665039062
256,0.0035669803619384766
257,0.0016570091247558594
258,0.002344846725463867
259,0.0017669200897216797
260,0.0013430118560791016
261,0.0014219284057617188
262,0.002646207809448242
263,0.0015211105346679688
264,0.0014200210571289062
265,0.0013158321380615234
266,0.0012829303741455078
267,0.001363992691040039
268,0.005571126937866211
269,0.003615856170654297
270,0.008450031280517578
271,0.00215911865234375
272,0.0037260055541992188
273,0.0016570091247558594
274,0.0016350746154785156
275,0.0014529228210449219
276,0.0017490386962890625
277,0.00150299072265625
278,0.002888917922973633
279,0.0027399063110351562
280,0.002115964889526367
281,0.002048015594482422
282,0.002209186553955078
283,0.002856016159057617
284,0.0019540786743164062
285,0.0021648406982421875
286,0.0022771358489990234
287,0.00220489501953125
288,0.0018770694732666016
289,0.0014810562133789062
290,0.0013840198516845703
291,0.0017290115356445312
292,0.0011191368103027344
293,0.0008690357208251953
294,0.0008909702301025391
295,0.0008740425109863281
296,0.0007917881011962891
297,0.0007839202880859375
298,0.0008740425109863281
299,0.0007920265197753906
300,0.0012178421020507812
301,0.0009760856628417969
302,0.00098419189453125
303,0.0008270740509033203
304,0.0008699893951416016
305,0.0007641315460205078
306,0.0007560253143310547
307,0.0007328987121582031
308,0.0007200241088867188
309,0.0009791851043701172
310,0.001383066177368164
311,0.0012149810791015625
312,0.003737926483154297
313,0.007712125778198242
314,0.0024819374084472656
315,0.0012841224670410156
316,0.001461029052734375
317,0.0012619495391845703
318,0.0014920234680175781
319,0.0014901161193847656
320,0.0012590885162353516
321,0.0013699531555175781
322,0.0015380382537841797
323,0.0015070438385009766
324,0.0014300346374511719
325,0.001589059829711914
